mode,scenario,workload,latency_ms
leader-vector,fail_slow_burst,mixed,0.4095
leader-vector,fail_slow_burst,mixed,1.5037
leader-vector,fail_slow_burst,mixed,0.3520
leader-vector,fail_slow_burst,mixed,0.9146
leader-vector,fail_slow_burst,mixed,0.9219
leader-vector,fail_slow_burst,mixed,0.3410
leader-vector,fail_slow_burst,mixed,0.3308
leader-vector,fail_slow_burst,mixed,0.9280
leader-vector,fail_slow_burst,mixed,0.9475
leader-vector,fail_slow_burst,mixed,0.3038
leader-vector,fail_slow_burst,mixed,156.5483
leader-vector,fail_slow_burst,mixed,156.8415
leader-vector,fail_slow_burst,mixed,153.3160
leader-vector,fail_slow_burst,mixed,0.8000
leader-vector,fail_slow_burst,mixed,0.7317
leader-vector,fail_slow_burst,mixed,1.1903
leader-vector,fail_slow_burst,mixed,5.9295
leader-vector,fail_slow_burst,mixed,1.4847
leader-vector,fail_slow_burst,mixed,2.1071
leader-vector,fail_slow_burst,mixed,2.3511
leader-vector,fail_slow_burst,mixed,3.2631
leader-vector,fail_slow_burst,mixed,0.6927
leader-vector,fail_slow_burst,mixed,1.2285
leader-vector,fail_slow_burst,mixed,5.0693
leader-vector,fail_slow_burst,mixed,0.7406
leader-vector,fail_slow_burst,mixed,0.7623
leader-vector,fail_slow_burst,mixed,2.4963
leader-vector,fail_slow_burst,mixed,2.0422
leader-vector,fail_slow_burst,mixed,0.2873
leader-vector,fail_slow_burst,mixed,0.7483
leader-vector,fail_slow_burst,mixed,0.7001
leader-vector,fail_slow_burst,mixed,0.6655
leader-vector,fail_slow_burst,mixed,1.1246
leader-vector,fail_slow_burst,mixed,0.7680
leader-vector,fail_slow_burst,mixed,0.7406
leader-vector,fail_slow_burst,mixed,0.6703
leader-vector,fail_slow_burst,mixed,0.6422
leader-vector,fail_slow_burst,mixed,0.7400
leader-vector,fail_slow_burst,mixed,0.2408
leader-vector,fail_slow_burst,mixed,0.2197
leader-vector,fail_slow_burst,mixed,0.2347
leader-vector,fail_slow_burst,mixed,0.2270
